,id,link,year,week,result
3704,3704,https://www.transfermarkt.com/sivasspor_eskisehirspor/index/spielbericht/2346040,13,4,1
3705,3705,https://www.transfermarkt.com/elazigspor_konyaspor/index/spielbericht/2346035,13,4,2
3706,3706,https://www.transfermarkt.com/bursaspor_besiktas-jk/index/spielbericht/2346042,13,4,-3
3707,3707,https://www.transfermarkt.com/kasimpasa_fenerbahce/index/spielbericht/2346039,13,4,-1
3708,3708,https://www.transfermarkt.com/kardemir-karabukspor_kayseri-erciyesspor/index/spielbericht/2346048,13,5,0
3709,3709,https://www.transfermarkt.com/akhisar-belediyespor_gaziantepspor/index/spielbericht/2346049,13,5,2
3710,3710,https://www.transfermarkt.com/konyaspor_genclerbirligi-ankara/index/spielbericht/2346043,13,5,1
3711,3711,https://www.transfermarkt.com/sivasspor_kasimpasa/index/spielbericht/2346044,13,5,-1
3712,3712,https://www.transfermarkt.com/fenerbahce_elazigspor/index/spielbericht/2346045,13,5,4
3713,3713,https://www.transfermarkt.com/eskisehirspor_antalyaspor/index/spielbericht/2346046,13,5,1
3714,3714,https://www.transfermarkt.com/caykur-rizespor_bursaspor/index/spielbericht/2346050,13,5,1
3715,3715,https://www.transfermarkt.com/besiktas-jk_galatasaray/index/spielbericht/2346051,13,5,-3
3716,3716,https://www.transfermarkt.com/kayserispor_trabzonspor/index/spielbericht/2346047,13,5,-1
3717,3717,https://www.transfermarkt.com/bursaspor_akhisar-belediyespor/index/spielbericht/2346054,13,6,0
3718,3718,https://www.transfermarkt.com/galatasaray_caykur-rizespor/index/spielbericht/2346059,13,6,0
3719,3719,https://www.transfermarkt.com/gaziantepspor_kardemir-karabukspor/index/spielbericht/2346060,13,6,3
3720,3720,https://www.transfermarkt.com/elazigspor_sivasspor/index/spielbericht/2346052,13,6,-2
3721,3721,https://www.transfermarkt.com/trabzonspor_konyaspor/index/spielbericht/2346056,13,6,2
3722,3722,https://www.transfermarkt.com/kasimpasa_eskisehirspor/index/spielbericht/2346053,13,6,-2
3723,3723,https://www.transfermarkt.com/genclerbirligi-ankara_fenerbahce/index/spielbericht/2346057,13,6,-1
3724,3724,https://www.transfermarkt.com/kayseri-erciyesspor_kayserispor/index/spielbericht/2346055,13,6,0
3725,3725,https://www.transfermarkt.com/antalyaspor_besiktas-jk/index/spielbericht/2346058,13,6,2
3726,3726,https://www.transfermarkt.com/kardemir-karabukspor_bursaspor/index/spielbericht/2346065,13,7,-1
3727,3727,https://www.transfermarkt.com/kayserispor_gaziantepspor/index/spielbericht/2346064,13,7,-1
3728,3728,https://www.transfermarkt.com/konyaspor_kayseri-erciyesspor/index/spielbericht/2346061,13,7,1
3729,3729,https://www.transfermarkt.com/eskisehirspor_besiktas-jk/index/spielbericht/2346069,13,7,-1
3730,3730,https://www.transfermarkt.com/kasimpasa_elazigspor/index/spielbericht/2346063,13,7,4
3731,3731,https://www.transfermarkt.com/akhisar-belediyespor_galatasaray/index/spielbericht/2346062,13,7,1
3732,3732,https://www.transfermarkt.com/caykur-rizespor_antalyaspor/index/spielbericht/2346066,13,7,-1
3733,3733,https://www.transfermarkt.com/sivasspor_genclerbirligi-ankara/index/spielbericht/2346067,13,7,2
3734,3734,https://www.transfermarkt.com/fenerbahce_trabzonspor/index/spielbericht/2346068,13,7,0
3735,3735,https://www.transfermarkt.com/elazigspor_eskisehirspor/index/spielbericht/2346075,13,8,-2
3736,3736,https://www.transfermarkt.com/galatasaray_kardemir-karabukspor/index/spielbericht/2346072,13,8,1
3737,3737,https://www.transfermarkt.com/genclerbirligi-ankara_kasimpasa/index/spielbericht/2346074,13,8,-2
3738,3738,https://www.transfermarkt.com/trabzonspor_sivasspor/index/spielbericht/2346071,13,8,0
3739,3739,https://www.transfermarkt.com/gaziantepspor_konyaspor/index/spielbericht/2346078,13,8,0
3740,3740,https://www.transfermarkt.com/kayseri-erciyesspor_fenerbahce/index/spielbericht/2346073,13,8,-1
3741,3741,https://www.transfermarkt.com/antalyaspor_akhisar-belediyespor/index/spielbericht/2346077,13,8,1
3742,3742,https://www.transfermarkt.com/bursaspor_kayserispor/index/spielbericht/2346070,13,8,2
3743,3743,https://www.transfermarkt.com/besiktas-jk_caykur-rizespor/index/spielbericht/2346076,13,8,0
3744,3744,https://www.transfermarkt.com/fenerbahce_gaziantepspor/index/spielbericht/2346081,13,9,2
3745,3745,https://www.transfermarkt.com/sivasspor_kayseri-erciyesspor/index/spielbericht/2346086,13,9,2
3746,3746,https://www.transfermarkt.com/kardemir-karabukspor_antalyaspor/index/spielbericht/2346079,13,9,0
3747,3747,https://www.transfermarkt.com/elazigspor_genclerbirligi-ankara/index/spielbericht/2346080,13,9,-1
3748,3748,https://www.transfermarkt.com/akhisar-belediyespor_besiktas-jk/index/spielbericht/2346084,13,9,0
3749,3749,https://www.transfermarkt.com/eskisehirspor_caykur-rizespor/index/spielbericht/2346087,13,9,3
3750,3750,https://www.transfermarkt.com/konyaspor_bursaspor/index/spielbericht/2346082,13,9,-1
3751,3751,https://www.transfermarkt.com/kayserispor_galatasaray/index/spielbericht/2346083,13,9,-2
3752,3752,https://www.transfermarkt.com/kasimpasa_trabzonspor/index/spielbericht/2346085,13,9,1
3753,3753,https://www.transfermarkt.com/galatasaray_konyaspor/index/spielbericht/2346096,13,10,1
3754,3754,https://www.transfermarkt.com/bursaspor_fenerbahce/index/spielbericht/2346090,13,10,-1
3755,3755,https://www.transfermarkt.com/kayseri-erciyesspor_kasimpasa/index/spielbericht/2346091,13,10,-3
3756,3756,https://www.transfermarkt.com/trabzonspor_elazigspor/index/spielbericht/2346092,13,10,4
3757,3757,https://www.transfermarkt.com/caykur-rizespor_akhisar-belediyespor/index/spielbericht/2346094,13,10,0
3758,3758,https://www.transfermarkt.com/besiktas-jk_kardemir-karabukspor/index/spielbericht/2346095,13,10,0
3759,3759,https://www.transfermarkt.com/antalyaspor_kayserispor/index/spielbericht/2346088,13,10,0
3760,3760,https://www.transfermarkt.com/gaziantepspor_sivasspor/index/spielbericht/2346089,13,10,-4
3761,3761,https://www.transfermarkt.com/genclerbirligi-ankara_eskisehirspor/index/spielbericht/2346093,13,10,2
3762,3762,https://www.transfermarkt.com/elazigspor_kayseri-erciyesspor/index/spielbericht/2346097,13,11,-1
3763,3763,https://www.transfermarkt.com/eskisehirspor_akhisar-belediyespor/index/spielbericht/2346099,13,11,2
3764,3764,https://www.transfermarkt.com/kasimpasa_gaziantepspor/index/spielbericht/2346098,13,11,3
3765,3765,https://www.transfermarkt.com/kayserispor_besiktas-jk/index/spielbericht/2346101,13,11,-3
3766,3766,https://www.transfermarkt.com/sivasspor_bursaspor/index/spielbericht/2346104,13,11,1
3767,3767,https://www.transfermarkt.com/kardemir-karabukspor_caykur-rizespor/index/spielbericht/2346102,13,11,1
3768,3768,https://www.transfermarkt.com/konyaspor_antalyaspor/index/spielbericht/2346100,13,11,2
3769,3769,https://www.transfermarkt.com/genclerbirligi-ankara_trabzonspor/index/spielbericht/2346103,13,11,1
3770,3770,https://www.transfermarkt.com/fenerbahce_galatasaray/index/spielbericht/2346105,13,11,2
3771,3771,https://www.transfermarkt.com/caykur-rizespor_kayserispor/index/spielbericht/2346106,13,12,-2
3772,3772,https://www.transfermarkt.com/bursaspor_kasimpasa/index/spielbericht/2346109,13,12,0
3773,3773,https://www.transfermarkt.com/galatasaray_sivasspor/index/spielbericht/2346114,13,12,1
3774,3774,https://www.transfermarkt.com/kayseri-erciyesspor_genclerbirligi-ankara/index/spielbericht/2346110,13,12,1
3775,3775,https://www.transfermarkt.com/gaziantepspor_elazigspor/index/spielbericht/2346108,13,12,2
3776,3776,https://www.transfermarkt.com/antalyaspor_fenerbahce/index/spielbericht/2346107,13,12,-1
3777,3777,https://www.transfermarkt.com/trabzonspor_eskisehirspor/index/spielbericht/2346111,13,12,1
3778,3778,https://www.transfermarkt.com/akhisar-belediyespor_kardemir-karabukspor/index/spielbericht/2346112,13,12,-1
3779,3779,https://www.transfermarkt.com/besiktas-jk_konyaspor/index/spielbericht/2346113,13,12,2
3780,3780,https://www.transfermarkt.com/sivasspor_antalyaspor/index/spielbericht/2346117,13,13,-3
3781,3781,https://www.transfermarkt.com/elazigspor_bursaspor/index/spielbericht/2346121,13,13,-1
3782,3782,https://www.transfermarkt.com/kayserispor_akhisar-belediyespor/index/spielbericht/2346118,13,13,0
3783,3783,https://www.transfermarkt.com/genclerbirligi-ankara_gaziantepspor/index/spielbericht/2346120,13,13,-2
3784,3784,https://www.transfermarkt.com/fenerbahce_besiktas-jk/index/spielbericht/2346122,13,13,0
3785,3785,https://www.transfermarkt.com/trabzonspor_kayseri-erciyesspor/index/spielbericht/2346119,13,13,2
3786,3786,https://www.transfermarkt.com/kasimpasa_galatasaray/index/spielbericht/2346116,13,13,0
3787,3787,https://www.transfermarkt.com/eskisehirspor_kardemir-karabukspor/index/spielbericht/2346123,13,13,0
3788,3788,https://www.transfermarkt.com/konyaspor_caykur-rizespor/index/spielbericht/2346115,13,13,1
3789,3789,https://www.transfermarkt.com/galatasaray_elazigspor/index/spielbericht/2346132,13,14,2
3790,3790,https://www.transfermarkt.com/caykur-rizespor_fenerbahce/index/spielbericht/2346129,13,14,-1
3791,3791,https://www.transfermarkt.com/antalyaspor_kasimpasa/index/spielbericht/2346131,13,14,0
3792,3792,https://www.transfermarkt.com/akhisar-belediyespor_konyaspor/index/spielbericht/2346125,13,14,1
3793,3793,https://www.transfermarkt.com/kardemir-karabukspor_kayserispor/index/spielbericht/2346124,13,14,1
3794,3794,https://www.transfermarkt.com/bursaspor_genclerbirligi-ankara/index/spielbericht/2346127,13,14,0
3795,3795,https://www.transfermarkt.com/gaziantepspor_trabzonspor/index/spielbericht/2346126,13,14,1
3796,3796,https://www.transfermarkt.com/kayseri-erciyesspor_eskisehirspor/index/spielbericht/2346128,13,14,-2
3797,3797,https://www.transfermarkt.com/besiktas-jk_sivasspor/index/spielbericht/2346130,13,14,0
3798,3798,https://www.transfermarkt.com/konyaspor_kardemir-karabukspor/index/spielbericht/2346133,13,15,-1
3799,3799,https://www.transfermarkt.com/fenerbahce_akhisar-belediyespor/index/spielbericht/2346140,13,15,4
3800,3800,https://www.transfermarkt.com/sivasspor_caykur-rizespor/index/spielbericht/2346135,13,15,2
3801,3801,https://www.transfermarkt.com/elazigspor_antalyaspor/index/spielbericht/2346138,13,15,3
3802,3802,https://www.transfermarkt.com/kayserispor_eskisehirspor/index/spielbericht/2346136,13,15,0
3803,3803,https://www.transfermarkt.com/genclerbirligi-ankara_galatasaray/index/spielbericht/2346134,13,15,0
3804,3804,https://www.transfermarkt.com/gaziantepspor_kayseri-erciyesspor/index/spielbericht/2346141,13,15,1
3805,3805,https://www.transfermarkt.com/trabzonspor_bursaspor/index/spielbericht/2346137,13,15,0
3806,3806,https://www.transfermarkt.com/kasimpasa_besiktas-jk/index/spielbericht/2389624,13,15,-3
3807,3807,https://www.transfermarkt.com/caykur-rizespor_kasimpasa/index/spielbericht/2346148,13,16,0
3808,3808,https://www.transfermarkt.com/besiktas-jk_elazigspor/index/spielbericht/2346149,13,16,3
3809,3809,https://www.transfermarkt.com/eskisehirspor_gaziantepspor/index/spielbericht/2346144,13,16,2
3810,3810,https://www.transfermarkt.com/kayserispor_konyaspor/index/spielbericht/2346146,13,16,0
3811,3811,https://www.transfermarkt.com/antalyaspor_genclerbirligi-ankara/index/spielbericht/2346143,13,16,-1
3812,3812,https://www.transfermarkt.com/kardemir-karabukspor_fenerbahce/index/spielbericht/2346147,13,16,1
3813,3813,https://www.transfermarkt.com/galatasaray_trabzonspor/index/spielbericht/2346150,13,16,1
3814,3814,https://www.transfermarkt.com/akhisar-belediyespor_sivasspor/index/spielbericht/2346142,13,16,1
3815,3815,https://www.transfermarkt.com/bursaspor_kayseri-erciyesspor/index/spielbericht/2346145,13,16,2
3816,3816,https://www.transfermarkt.com/genclerbirligi-ankara_besiktas-jk/index/spielbericht/2346156,13,17,1
3817,3817,https://www.transfermarkt.com/kasimpasa_akhisar-belediyespor/index/spielbericht/2346157,13,17,-2
3818,3818,https://www.transfermarkt.com/elazigspor_caykur-rizespor/index/spielbericht/2346152,13,17,1
3819,3819,https://www.transfermarkt.com/gaziantepspor_bursaspor/index/spielbericht/2346159,13,17,0
3820,3820,https://www.transfermarkt.com/kayseri-erciyesspor_galatasaray/index/spielbericht/2346154,13,17,-2
3821,3821,https://www.transfermarkt.com/konyaspor_eskisehirspor/index/spielbericht/2346151,13,17,3
3822,3822,https://www.transfermarkt.com/sivasspor_kardemir-karabukspor/index/spielbericht/2346158,13,17,2
3823,3823,https://www.transfermarkt.com/trabzonspor_antalyaspor/index/spielbericht/2346155,13,17,1
3824,3824,https://www.transfermarkt.com/fenerbahce_kayserispor/index/spielbericht/2346153,13,17,4
3825,3825,https://www.transfermarkt.com/kasimpasa_kardemir-karabukspor/index/spielbericht/2346164,13,18,0
3826,3826,https://www.transfermarkt.com/genclerbirligi-ankara_caykur-rizespor/index/spielbericht/2346167,13,18,2
3827,3827,https://www.transfermarkt.com/bursaspor_eskisehirspor/index/spielbericht/2346171,13,18,2
3828,3828,https://www.transfermarkt.com/trabzonspor_besiktas-jk/index/spielbericht/2346168,13,18,0
3829,3829,https://www.transfermarkt.com/sivasspor_kayserispor/index/spielbericht/2346166,13,18,3
3830,3830,https://www.transfermarkt.com/elazigspor_akhisar-belediyespor/index/spielbericht/2346165,13,18,1
3831,3831,https://www.transfermarkt.com/kayseri-erciyesspor_antalyaspor/index/spielbericht/2346169,13,18,-2
3832,3832,https://www.transfermarkt.com/gaziantepspor_galatasaray/index/spielbericht/2346170,13,18,0
3833,3833,https://www.transfermarkt.com/fenerbahce_konyaspor/index/spielbericht/2346163,13,18,1
3834,3834,https://www.transfermarkt.com/besiktas-jk_kayseri-erciyesspor/index/spielbericht/2346174,13,19,1
3835,3835,https://www.transfermarkt.com/kayserispor_kasimpasa/index/spielbericht/2346172,13,19,0
3836,3836,https://www.transfermarkt.com/antalyaspor_gaziantepspor/index/spielbericht/2346173,13,19,-1
3837,3837,https://www.transfermarkt.com/eskisehirspor_fenerbahce/index/spielbericht/2346178,13,19,1
3838,3838,https://www.transfermarkt.com/kardemir-karabukspor_elazigspor/index/spielbericht/2346176,13,19,2
3839,3839,https://www.transfermarkt.com/konyaspor_sivasspor/index/spielbericht/2346177,13,19,3
3840,3840,https://www.transfermarkt.com/akhisar-belediyespor_genclerbirligi-ankara/index/spielbericht/2346179,13,19,2
3841,3841,https://www.transfermarkt.com/galatasaray_bursaspor/index/spielbericht/2346180,13,19,6
3842,3842,https://www.transfermarkt.com/caykur-rizespor_trabzonspor/index/spielbericht/2346175,13,19,0
3843,3843,https://www.transfermarkt.com/kasimpasa_konyaspor/index/spielbericht/2346184,13,20,-2
3844,3844,https://www.transfermarkt.com/gaziantepspor_besiktas-jk/index/spielbericht/2346189,13,20,-1
3845,3845,https://www.transfermarkt.com/kayseri-erciyesspor_caykur-rizespor/index/spielbericht/2346183,13,20,0
3846,3846,https://www.transfermarkt.com/galatasaray_eskisehirspor/index/spielbericht/2346181,13,20,3
3847,3847,https://www.transfermarkt.com/elazigspor_kayserispor/index/spielbericht/2346182,13,20,3
3848,3848,https://www.transfermarkt.com/sivasspor_fenerbahce/index/spielbericht/2346188,13,20,2
3849,3849,https://www.transfermarkt.com/trabzonspor_akhisar-belediyespor/index/spielbericht/2346186,13,20,-2
3850,3850,https://www.transfermarkt.com/bursaspor_antalyaspor/index/spielbericht/2346187,13,20,0
3851,3851,https://www.transfermarkt.com/genclerbirligi-ankara_kardemir-karabukspor/index/spielbericht/2346185,13,20,-1
3852,3852,https://www.transfermarkt.com/caykur-rizespor_gaziantepspor/index/spielbericht/2346197,13,21,4
3853,3853,https://www.transfermarkt.com/kayserispor_genclerbirligi-ankara/index/spielbericht/2346194,13,21,1
3854,3854,https://www.transfermarkt.com/kardemir-karabukspor_trabzonspor/index/spielbericht/2346190,13,21,0
3855,3855,https://www.transfermarkt.com/akhisar-belediyespor_kayseri-erciyesspor/index/spielbericht/2346193,13,21,-2
3856,3856,https://www.transfermarkt.com/besiktas-jk_bursaspor/index/spielbericht/2346198,13,21,1
3857,3857,https://www.transfermarkt.com/fenerbahce_kasimpasa/index/spielbericht/2346195,13,21,1
3858,3858,https://www.transfermarkt.com/konyaspor_elazigspor/index/spielbericht/2346191,13,21,-1
3859,3859,https://www.transfermarkt.com/antalyaspor_galatasaray/index/spielbericht/2346192,13,21,0
3860,3860,https://www.transfermarkt.com/eskisehirspor_sivasspor/index/spielbericht/2346196,13,21,0
3861,3861,https://www.transfermarkt.com/bursaspor_caykur-rizespor/index/spielbericht/2346206,13,22,2
3862,3862,https://www.transfermarkt.com/gaziantepspor_akhisar-belediyespor/index/spielbericht/2346205,13,22,0
3863,3863,https://www.transfermarkt.com/kayseri-erciyesspor_kardemir-karabukspor/index/spielbericht/2346204,13,22,1
3864,3864,https://www.transfermarkt.com/galatasaray_besiktas-jk/index/spielbericht/2346207,13,22,1
3865,3865,https://www.transfermarkt.com/genclerbirligi-ankara_konyaspor/index/spielbericht/2346199,13,22,0
3866,3866,https://www.transfermarkt.com/kasimpasa_sivasspor/index/spielbericht/2346200,13,22,4
3867,3867,https://www.transfermarkt.com/antalyaspor_eskisehirspor/index/spielbericht/2346202,13,22,0
3868,3868,https://www.transfermarkt.com/trabzonspor_kayserispor/index/spielbericht/2346203,13,22,1
3869,3869,https://www.transfermarkt.com/elazigspor_fenerbahce/index/spielbericht/2346201,13,22,0
3870,3870,https://www.transfermarkt.com/akhisar-belediyespor_bursaspor/index/spielbericht/2346210,13,23,1
3871,3871,https://www.transfermarkt.com/besiktas-jk_antalyaspor/index/spielbericht/2346214,13,23,0
3872,3872,https://www.transfermarkt.com/kardemir-karabukspor_gaziantepspor/index/spielbericht/2346216,13,23,-1
3873,3873,https://www.transfermarkt.com/eskisehirspor_kasimpasa/index/spielbericht/2346209,13,23,0
3874,3874,https://www.transfermarkt.com/fenerbahce_genclerbirligi-ankara/index/spielbericht/2346213,13,23,2
3875,3875,https://www.transfermarkt.com/sivasspor_elazigspor/index/spielbericht/2346208,13,23,-2
3876,3876,https://www.transfermarkt.com/kayserispor_kayseri-erciyesspor/index/spielbericht/2346211,13,23,-4
3877,3877,https://www.transfermarkt.com/konyaspor_trabzonspor/index/spielbericht/2346212,13,23,0
3878,3878,https://www.transfermarkt.com/caykur-rizespor_galatasaray/index/spielbericht/2346215,13,23,0
3879,3879,https://www.transfermarkt.com/elazigspor_kasimpasa/index/spielbericht/2346219,13,24,0
3880,3880,https://www.transfermarkt.com/bursaspor_kardemir-karabukspor/index/spielbericht/2346221,13,24,1
3881,3881,https://www.transfermarkt.com/kayseri-erciyesspor_konyaspor/index/spielbericht/2346217,13,24,1
3882,3882,https://www.transfermarkt.com/galatasaray_akhisar-belediyespor/index/spielbericht/2346218,13,24,5
3883,3883,https://www.transfermarkt.com/gaziantepspor_kayserispor/index/spielbericht/2346220,13,24,1
3884,3884,https://www.transfermarkt.com/genclerbirligi-ankara_sivasspor/index/spielbericht/2346223,13,24,1
3885,3885,https://www.transfermarkt.com/antalyaspor_caykur-rizespor/index/spielbericht/2346222,13,24,-1
3886,3886,https://www.transfermarkt.com/besiktas-jk_eskisehirspor/index/spielbericht/2346225,13,24,1
3887,3887,https://www.transfermarkt.com/trabzonspor_fenerbahce/index/spielbericht/2346224,13,24,-3
3888,3888,https://www.transfermarkt.com/kardemir-karabukspor_galatasaray/index/spielbericht/2346236,13,25,0
3889,3889,https://www.transfermarkt.com/kasimpasa_genclerbirligi-ankara/index/spielbericht/2346238,13,25,-1
3890,3890,https://www.transfermarkt.com/akhisar-belediyespor_antalyaspor/index/spielbericht/2346241,13,25,0
3891,3891,https://www.transfermarkt.com/caykur-rizespor_besiktas-jk/index/spielbericht/2346240,13,25,0
3892,3892,https://www.transfermarkt.com/konyaspor_gaziantepspor/index/spielbericht/2346242,13,25,-1
3893,3893,https://www.transfermarkt.com/eskisehirspor_elazigspor/index/spielbericht/2346239,13,25,1
3894,3894,https://www.transfermarkt.com/sivasspor_trabzonspor/index/spielbericht/2346235,13,25,-4
3895,3895,https://www.transfermarkt.com/fenerbahce_kayseri-erciyesspor/index/spielbericht/2346237,13,25,1
3896,3896,https://www.transfermarkt.com/kayserispor_bursaspor/index/spielbericht/2346234,13,25,2
3897,3897,https://www.transfermarkt.com/trabzonspor_kasimpasa/index/spielbericht/2346257,13,26,0
3898,3898,https://www.transfermarkt.com/caykur-rizespor_eskisehirspor/index/spielbericht/2346259,13,26,0
3899,3899,https://www.transfermarkt.com/bursaspor_konyaspor/index/spielbericht/2346254,13,26,-1
3900,3900,https://www.transfermarkt.com/antalyaspor_kardemir-karabukspor/index/spielbericht/2346251,13,26,0
3901,3901,https://www.transfermarkt.com/galatasaray_kayserispor/index/spielbericht/2346255,13,26,-1
3902,3902,https://www.transfermarkt.com/genclerbirligi-ankara_elazigspor/index/spielbericht/2346252,13,26,2
3903,3903,https://www.transfermarkt.com/kayseri-erciyesspor_sivasspor/index/spielbericht/2346258,13,26,0
3904,3904,https://www.transfermarkt.com/besiktas-jk_akhisar-belediyespor/index/spielbericht/2346256,13,26,3
3905,3905,https://www.transfermarkt.com/gaziantepspor_fenerbahce/index/spielbericht/2346253,13,26,-3
3906,3906,https://www.transfermarkt.com/kasimpasa_kayseri-erciyesspor/index/spielbericht/2346265,13,27,3
3907,3907,https://www.transfermarkt.com/kardemir-karabukspor_besiktas-jk/index/spielbericht/2346269,13,27,1
3908,3908,https://www.transfermarkt.com/sivasspor_gaziantepspor/index/spielbericht/2346263,13,27,1
3909,3909,https://www.transfermarkt.com/elazigspor_trabzonspor/index/spielbericht/2346266,13,27,0
3910,3910,https://www.transfermarkt.com/akhisar-belediyespor_caykur-rizespor/index/spielbericht/2346268,13,27,-1
3911,3911,https://www.transfermarkt.com/konyaspor_galatasaray/index/spielbericht/2346270,13,27,0
3912,3912,https://www.transfermarkt.com/kayserispor_antalyaspor/index/spielbericht/2346262,13,27,2
3913,3913,https://www.transfermarkt.com/fenerbahce_bursaspor/index/spielbericht/2346264,13,27,3
3914,3914,https://www.transfermarkt.com/eskisehirspor_genclerbirligi-ankara/index/spielbericht/2346267,13,27,-1
3915,3915,https://www.transfermarkt.com/gaziantepspor_kasimpasa/index/spielbericht/2346326,13,28,0
3916,3916,https://www.transfermarkt.com/akhisar-belediyespor_eskisehirspor/index/spielbericht/2346327,13,28,0
3917,3917,https://www.transfermarkt.com/antalyaspor_konyaspor/index/spielbericht/2346328,13,28,0
3918,3918,https://www.transfermarkt.com/besiktas-jk_kayserispor/index/spielbericht/2346329,13,28,1
3919,3919,https://www.transfermarkt.com/caykur-rizespor_kardemir-karabukspor/index/spielbericht/2346330,13,28,-1
3920,3920,https://www.transfermarkt.com/kayseri-erciyesspor_elazigspor/index/spielbericht/2346325,13,28,3
3921,3921,https://www.transfermarkt.com/bursaspor_sivasspor/index/spielbericht/2346332,13,28,1
3922,3922,https://www.transfermarkt.com/galatasaray_fenerbahce/index/spielbericht/2346333,13,28,1
3923,3923,https://www.transfermarkt.com/trabzonspor_genclerbirligi-ankara/index/spielbericht/2346331,13,28,3
3924,3924,https://www.transfermarkt.com/konyaspor_besiktas-jk/index/spielbericht/2346341,13,29,0
3925,3925,https://www.transfermarkt.com/kasimpasa_bursaspor/index/spielbericht/2346337,13,29,0
3926,3926,https://www.transfermarkt.com/kardemir-karabukspor_akhisar-belediyespor/index/spielbericht/2346340,13,29,-2
3927,3927,https://www.transfermarkt.com/kayserispor_caykur-rizespor/index/spielbericht/2346334,13,29,-2
3928,3928,https://www.transfermarkt.com/sivasspor_galatasaray/index/spielbericht/2346342,13,29,1
3929,3929,https://www.transfermarkt.com/genclerbirligi-ankara_kayseri-erciyesspor/index/spielbericht/2346338,13,29,0
3930,3930,https://www.transfermarkt.com/eskisehirspor_trabzonspor/index/spielbericht/2346339,13,29,0
3931,3931,https://www.transfermarkt.com/fenerbahce_antalyaspor/index/spielbericht/2346335,13,29,3
3932,3932,https://www.transfermarkt.com/elazigspor_gaziantepspor/index/spielbericht/2346336,13,29,1
3933,3933,https://www.transfermarkt.com/kayseri-erciyesspor_trabzonspor/index/spielbericht/2346347,13,30,-5
3934,3934,https://www.transfermarkt.com/gaziantepspor_genclerbirligi-ankara/index/spielbericht/2346348,13,30,-1
3935,3935,https://www.transfermarkt.com/akhisar-belediyespor_kayserispor/index/spielbericht/2346346,13,30,0
3936,3936,https://www.transfermarkt.com/galatasaray_kasimpasa/index/spielbericht/2346344,13,30,-4
3937,3937,https://www.transfermarkt.com/bursaspor_elazigspor/index/spielbericht/2346349,13,30,1
3938,3938,https://www.transfermarkt.com/caykur-rizespor_konyaspor/index/spielbericht/2346343,13,30,2
3939,3939,https://www.transfermarkt.com/besiktas-jk_fenerbahce/index/spielbericht/2346350,13,30,0
3940,3940,https://www.transfermarkt.com/antalyaspor_sivasspor/index/spielbericht/2346345,13,30,-1
3941,3941,https://www.transfermarkt.com/kardemir-karabukspor_eskisehirspor/index/spielbericht/2346351,13,30,0
3942,3942,https://www.transfermarkt.com/genclerbirligi-ankara_bursaspor/index/spielbericht/2346355,13,31,1
3943,3943,https://www.transfermarkt.com/trabzonspor_gaziantepspor/index/spielbericht/2346354,13,31,1
3944,3944,https://www.transfermarkt.com/kayserispor_kardemir-karabukspor/index/spielbericht/2346352,13,31,-2
3945,3945,https://www.transfermarkt.com/konyaspor_akhisar-belediyespor/index/spielbericht/2346353,13,31,4
3946,3946,https://www.transfermarkt.com/eskisehirspor_kayseri-erciyesspor/index/spielbericht/2346356,13,31,-1
3947,3947,https://www.transfermarkt.com/fenerbahce_caykur-rizespor/index/spielbericht/2346357,13,31,0
3948,3948,https://www.transfermarkt.com/sivasspor_besiktas-jk/index/spielbericht/2346358,13,31,3
3949,3949,https://www.transfermarkt.com/kasimpasa_antalyaspor/index/spielbericht/2346359,13,31,2
3950,3950,https://www.transfermarkt.com/elazigspor_galatasaray/index/spielbericht/2346360,13,31,-1
3951,3951,https://www.transfermarkt.com/kardemir-karabukspor_konyaspor/index/spielbericht/2346361,13,32,0
3952,3952,https://www.transfermarkt.com/eskisehirspor_kayserispor/index/spielbericht/2346364,13,32,-3
3953,3953,https://www.transfermarkt.com/antalyaspor_elazigspor/index/spielbericht/2346366,13,32,-1
3954,3954,https://www.transfermarkt.com/kayseri-erciyesspor_gaziantepspor/index/spielbericht/2346369,13,32,1
3955,3955,https://www.transfermarkt.com/galatasaray_genclerbirligi-ankara/index/spielbericht/2346362,13,32,1
3956,3956,https://www.transfermarkt.com/besiktas-jk_kasimpasa/index/spielbericht/2346367,13,32,1
3957,3957,https://www.transfermarkt.com/caykur-rizespor_sivasspor/index/spielbericht/2346363,13,32,0
3958,3958,https://www.transfermarkt.com/bursaspor_trabzonspor/index/spielbericht/2346365,13,32,0
3959,3959,https://www.transfermarkt.com/akhisar-belediyespor_fenerbahce/index/spielbericht/2346368,13,32,2
3960,3960,https://www.transfermarkt.com/fenerbahce_kardemir-karabukspor/index/spielbericht/2346375,13,33,4
3961,3961,https://www.transfermarkt.com/genclerbirligi-ankara_antalyaspor/index/spielbericht/2346371,13,33,-1
3962,3962,https://www.transfermarkt.com/sivasspor_akhisar-belediyespor/index/spielbericht/2346370,13,33,2
3963,3963,https://www.transfermarkt.com/gaziantepspor_eskisehirspor/index/spielbericht/2346372,13,33,0
3964,3964,https://www.transfermarkt.com/kayseri-erciyesspor_bursaspor/index/spielbericht/2346373,13,33,0
3965,3965,https://www.transfermarkt.com/konyaspor_kayserispor/index/spielbericht/2346374,13,33,3
3966,3966,https://www.transfermarkt.com/kasimpasa_caykur-rizespor/index/spielbericht/2346376,13,33,0
